src,key1,key2,sortorder,firstbook,firstchapter,firstverse
"greek","4086","","πιθανολογια","Colossians","2","4"
"greek","4087","","πικραινω","Colossians","3","19"
"greek","4088","","πικρια","Acts","8","23"
"greek","4089","","πικρος","James","3","11"
"greek","4090","","πικρως","Matthew","26","75"
"greek","4091","","πιλατος","Matthew","27","2"
"greek","4092","","πιμπρημι","Acts","28","6"
"greek","4093","","πινακιδιον","Luke","1","63"
"greek","4094","","πιναξ","Matthew","14","8"
"greek","4095","","πινω","Matthew","6","25"
"greek","4096","","πιοτης","Romans","11","17"
"greek","4097","","πιπρασκω","Matthew","13","46"
"greek","4098","","πιπτω","Matthew","2","11"
"greek","4098","","συμπιπτω","Luke","6","49"
"greek","4099","","πισιδια","Acts","14","24"
"greek","4099","","πισιδιος","Acts","13","14"
"greek","4100","","πιστευω","Matthew","8","13"
"greek","4101","","πιστικος","Mark","14","3"
"greek","4102","","πιστις","Matthew","8","10"
"greek","4103","","πιστος","Matthew","24","45"
"greek","4104","","πιστοω","II_Timothy","3","14"
"greek","4105","","πλαναω","Matthew","18","12"
"greek","4106","","πλανη","Matthew","27","64"
"greek","4107","","πλανητης","Jude","1","13"
"greek","4108","","πλανος","Matthew","27","63"
"greek","4109","","πλαξ","II_Corinthians","3","3"
"greek","4110","","πλασμα","Romans","9","20"
"greek","4111","","πλασσω","Romans","9","20"
"greek","4112","","πλαστος","II_Peter","2","3"
"greek","4113","","πλατυς","Matthew","6","5"
"greek","4114","","πλατος","Ephesians","3","18"
"greek","4115","","πλατυνω","Matthew","23","5"
"greek","4116","","πλατυς","Matthew","7","13"
"greek","4117","","πλεγμα","I_Timothy","2","9"
"greek","4118","","πολυς","Matthew","11","20"
"greek","4119","","πολυς","Matthew","5","20"
"greek","4120","","πλεκω","Matthew","27","29"
"greek","4120","","υφαινω","Luke","12","27"
"greek","4121","","πλεοναζω","Romans","5","20"
"greek","4122","","πλεονεκτεω","II_Corinthians","2","11"
"greek","4123","","πλεονεκτης","I_Corinthians","5","10"
"greek","4124","","πλεονεξια","Mark","7","22"
"greek","4125","","πλευρα","John","19","34"
"greek","4126","","πλεω","Luke","8","23"
"greek","4127","","πληγη","Luke","10","30"
"greek","4128","","πληθος","Mark","3","7"
"greek","4129","","πληθυνω","Matthew","24","12"
"greek","4130","","πιμπλημι","Matthew","22","10"
"greek","4131","","πληκτης","I_Timothy","3","3"
"greek","4132","","πλημμυρα","Luke","6","48"
"greek","4133","","πλην","Matthew","11","22"
"greek","4134","","πληρης","Matthew","14","20"
"greek","4135","","πληροφορεω","Luke","1","1"
"greek","4136","","πληροφορια","Colossians","2","2"
"greek","4137","","πληροω","Matthew","1","22"
"greek","4138","","πληρωμα","Matthew","9","16"
"greek","4139","","πλησιον","Matthew","5","43"
"greek","4140","","πλησμονη","Colossians","2","23"
"greek","4141","","πλησσω","Revelation","8","12"
"greek","4142","","πλοιαριον","Mark","3","9"
"greek","4143","","πλοιον","Matthew","4","21"
"greek","4144","","πλοος","Acts","21","7"
"greek","4145","","πλουσιος","Matthew","19","23"
"greek","4146","","πλουσιως","Colossians","3","16"
"greek","4147","","πλουτεω","Luke","1","53"
"greek","4148","","πλουτιζω","I_Corinthians","1","5"
"greek","4149","","πλουτος","Matthew","13","22"
"greek","4150","","πλυνω","Luke","5","2"
"greek","4151","","πνευμα","Matthew","1","18"
"greek","4152","","πνευματικος","Romans","1","11"
"greek","4153","","πνευματικως","I_Corinthians","2","14"
"greek","4154","","πνεω","Matthew","7","25"
"greek","4155","","πνιγω","Matthew","18","28"
"greek","4156","","πνικτος","Acts","15","20"
"greek","4157","","πνοη","Acts","2","2"
"greek","4158","","ποδηρης","Revelation","1","13"
"greek","4159","","ποθεν","Matthew","13","27"
"greek","4160","","ποιεω","Matthew","1","24"
"greek","4161","","ποιημα","Romans","1","20"
"greek","4162","","ποιησις","James","1","25"
"greek","4163","","ποιητης","Acts","17","28"
"greek","4164","","ποικιλος","Matthew","4","24"
"greek","4165","","ποιμαινω","Matthew","2","6"
"greek","4166","","ποιμην","Matthew","9","36"
"greek","4167","","ποιμνη","Matthew","26","31"
"greek","4168","","ποιμνιον","Luke","12","32"
"greek","4169","","ποιος","Matthew","19","18"
"greek","4170","","πολεμεω","James","4","2"
"greek","4171","","πολεμος","Matthew","24","6"
"greek","4172","","πολις","Matthew","2","23"
"greek","4173","","πολιταρχης","Acts","17","6"
"greek","4174","","πολιτεια","Acts","22","28"
"greek","4175","","πολιτευμα","Philippians","3","20"
"greek","4176","","πολιτευομαι","Acts","23","1"
"greek","4177","","πολιτης","Luke","15","15"
"greek","4178","","πολλακις","Matthew","17","15"
"greek","4179","","πολλαπλασιων","Matthew","19","29"
"greek","4180","","πολυλογια","Matthew","6","7"
"greek","4181","","πολυμερως","Hebrews","1","1"
"greek","4182","","πολυποικιλος","Ephesians","3","10"
"greek","4183","","πολυς","Matthew","2","18"
"greek","4184","","πολυσπλαγχνος","James","5","11"
"greek","4185","","πολυτελης","Mark","14","3"
"greek","4186","","πολυτιμος","Matthew","13","46"
"greek","4187","","πολυτροπως","Hebrews","1","1"
"greek","4188","","πομα","I_Corinthians","10","4"
"greek","4189","","πονηρια","Matthew","22","18"
"greek","4190","","πονηρος","Matthew","5","11"
"greek","4192","","πονος","Colossians","4","13"
"greek","4193","","ποντικος","Acts","18","2"
"greek","4194","","ποντιος","Luke","3","1"
"greek","4195","","ποντος","Acts","2","9"
"greek","4196","","ποπλιος","Acts","28","7"
"greek","4197","","πορεια","Luke","13","22"
"greek","4198","","πορευομαι","Matthew","2","8"
"greek","4199","","πορθεω","Acts","9","21"
"greek","4200","","πορισμος","I_Timothy","6","5"
"greek","4201","","πορκιος","Acts","24","27"
"greek","4202","","πορνεια","Matthew","5","32"
"greek","4203","","πορνευω","I_Corinthians","6","18"
"greek","4204","","πορνη","Matthew","21","31"
"greek","4205","","πορνος","I_Corinthians","5","9"
"greek","4206","","πορρω","Matthew","15","8"
"greek","4207","","πορρωθεν","Luke","17","12"
"greek","4209","","πορφυρα","Mark","15","17"
"greek","4210","","πορφυρους","John","19","2"
"greek","4211","","πορφυροπωλις","Acts","16","14"
"greek","4212","","ποσακις","Matthew","18","21"
"greek","4213","","ποσις","John","6","55"
"greek","4214","","ποσος","Matthew","6","23"
"greek","4215","","ποταμος","Matthew","3","6"
"greek","4216","","ποταμοφορητος","Revelation","12","15"
"greek","4217","","ποταπος","Matthew","8","27"
"greek","4218","","ποτε","Matthew","25","9"
"greek","4219","","ποτε","Matthew","4","6"
"greek","4220","","ποτερον","John","7","17"
"greek","4221","","ποτηριον","Matthew","10","42"
"greek","4222","","ποτιζω","Matthew","10","42"
"greek","4223","","ποτιολοι","Acts","28","13"
"greek","4224","","ποτος","I_Peter","4","3"
"greek","4225","","που","Mark","15","47"
"greek","4226","","που","Matthew","2","2"
"greek","4227","","πουδης","II_Timothy","4","21"
"greek","4228","","πους","Matthew","4","6"
"greek","4229","","πραγμα","Matthew","18","19"
"greek","4230","","πραγματεια","II_Timothy","2","4"
"greek","4231","","πραγματευομαι","Luke","19","13"
"greek","4232","","πραιτωριον","Matthew","27","27"
"greek","4233","","πρακτωρ","Luke","12","58"
"greek","4234","","πραξις","Matthew","16","27"
"greek","4237","","πρασια","Mark","6","40"
"greek","4238","","πρασσω","Luke","3","13"
"greek","4239","","πραυς","Matthew","5","5"
"greek","4240","","πραυτης","I_Corinthians","4","21"
"greek","4240","","πραυπαθια","I_Timothy","6","11"
"greek","4241","","πρεπω","Matthew","3","15"
"greek","4242","","πρεσβεια","Luke","14","32"
"greek","4243","","πρεσβευω","II_Corinthians","5","20"
"greek","4244","","πρεσβυτεριον","Luke","22","66"
"greek","4245","","πρεσβυτερος","Matthew","15","2"
"greek","4246","","πρεσβυτης","Luke","1","18"
"greek","4247","","πρεσβυτις","Titus","2","3"
"greek","4248","","πρηνης","Acts","1","18"
"greek","4249","","πριζω","Hebrews","11","37"
"greek","4250","","πριν","Matthew","1","18"
"greek","4251","","πρισκα","Romans","16","3"
"greek","4252","","πρισκα","Acts","18","2"
"greek","4253","","προ","Matthew","5","12"
"greek","4254","","προαγω","Matthew","2","9"
"greek","4255","","προαιρεω","II_Corinthians","9","7"
"greek","4256","","προαιτιαομαι","Romans","3","9"
"greek","4257","","προακουω","Colossians","1","5"
"greek","4258","","προαμαρτανω","II_Corinthians","12","21"
"greek","4259","","προαυλιον","Mark","14","68"
"greek","4260","","προβαινω","Matthew","4","21"
"greek","4261","","προβαλλω","Luke","21","30"
"greek","4262","","προβατικος","John","5","2"
"greek","4263","","προβατον","Matthew","7","15"
"greek","4263","","προβατιον","John","21","16"
"greek","4264","","προβιβαζω","Matthew","14","8"
"greek","4265","","προβλεπω","Hebrews","11","40"
"greek","4266","","προγινομαι","Romans","3","25"
"greek","4267","","προγινωσκω","Acts","26","5"
"greek","4268","","προγνωσις","Acts","2","23"
"greek","4269","","προγονος","I_Timothy","5","4"
"greek","4270","","προγραφω","Romans","15","4"
"greek","4271","","προδηλος","I_Timothy","5","24"
"greek","4272","","προδιδωμι","Romans","11","35"
"greek","4273","","προδοτης","Luke","6","16"
"greek","4274","","προδρομος","Hebrews","6","20"
"greek","4276","","προελπιζω","Ephesians","1","12"
"greek","4278","","προεναρχομαι","II_Corinthians","8","6"
"greek","4279","","προεπαγγελλω","Romans","1","2"
"greek","4281","","προερχομαι","Matthew","26","39"
"greek","4282","","προετοιμαζω","Romans","9","23"
"greek","4283","","προευαγγελιζομαι","Galatians","3","8"
"greek","4284","","προεχω","Romans","3","9"
"greek","4285","","προηγεομαι","Romans","12","10"
"greek","4286","","προθεσις","Matthew","12","4"
"greek","4287","","προθεσμια","Galatians","4","2"
"greek","4288","","προθυμια","Acts","17","11"
"greek","4289","","προθυμος","Matthew","26","41"
"greek","4290","","προθυμως","I_Peter","5","2"
"greek","4291","","προιστημι","Romans","12","8"
"greek","4292","","προκαλεω","Galatians","5","26"
"greek","4293","","προκαταγγελλω","Acts","3","18"
"greek","4294","","προκαταρτιζω","II_Corinthians","9","5"
"greek","4295","","προκειμαι","II_Corinthians","8","12"
"greek","4296","","προκηρυσσω","Acts","13","24"
"greek","4297","","προκοπη","Philippians","1","12"
"greek","4298","","προκοπτω","Luke","2","52"
"greek","4299","","προκριμα","I_Timothy","5","21"
"greek","4300","","προκυροω","Galatians","3","17"
"greek","4301","","προλαμβανω","Mark","14","8"
"greek","4302","","προλεγω","Matthew","24","25"
"greek","4303","","προμαρτυρομαι","I_Peter","1","11"
"greek","4304","","προμελεταω","Luke","21","14"
"greek","4305","","προμεριμναω","Mark","13","11"
"greek","4306","","προνοεω","Romans","12","17"
"greek","4307","","προνοια","Acts","24","2"
"greek","4308","","προοραω","Acts","2","25"
"greek","4309","","προοριζω","Acts","4","28"
"greek","4310","","προπασχω","I_Thessalonians","2","2"
"greek","4311","","προπεμπω","Acts","15","3"
"greek","4312","","προπετης","Acts","19","36"
"greek","4313","","προπορευομαι","Luke","1","76"
"greek","4314","","προς","Matthew","2","12"
"greek","4315","","προσαββατον","Mark","15","42"
"greek","4316","","προσαγορευω","Hebrews","5","10"
"greek","4317","","προσαγω","Matthew","18","24"
"greek","4318","","προσαγωγη","Romans","5","2"
"greek","4319","","προσαιτεω","John","9","8"
"greek","4319","","προσαιτης","Mark","10","46"
"greek","4320","","προσαναβαινω","Luke","14","10"
"greek","4322","","προσαναπληροω","II_Corinthians","9","12"
"greek","4323","","προσανατιθημι","Galatians","1","16"
"greek","4324","","προσαπειλεω","Acts","4","21"
"greek","4325","","προσδαπαναω","Luke","10","35"
"greek","4326","","προσδεομαι","Acts","17","25"
"greek","4327","","προσδεχομαι","Mark","15","43"
"greek","4328","","προσδοκαω","Matthew","11","3"
"greek","4329","","προσδοκια","Luke","21","26"
"greek","4330","","προσεαω","Acts","27","7"
"greek","4332","","παρεδρευω","I_Corinthians","9","13"
"greek","4333","","προσεργαζομαι","Luke","19","16"
"greek","4334","","προσερχομαι","Matthew","4","3"
"greek","4335","","προσευχη","Matthew","21","13"
"greek","4336","","προσευχομαι","Matthew","5","44"
